,Degree,Betweenness,Closeness,Eigenvector
UCK2,0.0011527377521613833,0.00030287793103804723,0.5551709758901922,0.0006199026017947222
EDC3,0.0007684918347742555,1.2035373661433862e-05,0.5255300462713133,0.00010440353286023472
SERPINI1,0.0007684918347742555,0.0,0.5616334843725274,0.0008857346995773285
ITSN1,0.0067243035542747355,0.0006080263390091563,0.6597900063663132,0.006077196759214035
SPINT2,0.0005763688760806917,2.4366093915786344e-06,0.5044394193904442,0.0006119411226091805
PRSS8,0.00038424591738712776,2.215099446889668e-07,0.46326626720635156,0.00012360838182283776
LNX2,0.00019212295869356388,0.0,0.40843452650334305,1.0227071740993907e-05
SCNN1A,0.00038424591738712776,1.8957559432964066e-05,0.4198044743163327,3.7646833419758524e-05
SLC4A4,0.00038424591738712776,0.0,0.5088259057783653,9.660291717560393e-05
PLEKHM1,0.0007684918347742555,0.0,0.5414504304092217,0.00020702218415004182
CA13,0.0013448607108549472,7.38366482296556e-08,0.5608692351767075,0.0009595537449370257
CA7,0.0009606147934678194,4.430198893779336e-07,0.5520750017267027,0.0008451133807124084
OSGEP,0.00019212295869356388,0.0,0.4647423131861147,4.9765904984883895e-05
CA4,0.002881844380403458,0.0004103102542121961,0.5515338712881412,0.0011930562508626898
SLC4A8,0.0005763688760806917,2.3627727433489792e-06,0.49420859449662674,7.005225801177714e-05
ACSS1,0.0038424591738712775,9.72797840425713e-05,0.6084424868804306,0.001674243438271382
PNPO,0.0011527377521613833,0.0003423989970029705,0.49624198263719776,0.00014098215132364022
SNRPD1,0.0011527377521613833,1.5505696128227677e-06,0.5805043850781023,0.0004944511757128698
THOC1,0.00019212295869356388,0.0,0.420109238468603,7.950368433512276e-06
SNRPF,0.003266090297790586,6.711751324075694e-05,0.5883603828130125,0.0014573003149789036
BTF3,0.0009606147934678194,1.84591620574139e-05,0.5563775845541928,0.00045031476466212545
DMRT1,0.00019212295869356388,0.0,0.46325010920780635,3.9542742069031225e-05
AKR1D1,0.0019212295869356388,1.3364433329567666e-05,0.5636414739245422,0.0003996710894356017
CYP46A1,0.001536983669548511,1.0152539131577644e-05,0.5832943276271859,0.0009149302604602103
PRDX4,0.001729106628242075,1.4028963163634565e-06,0.5751628187266266,0.002110365971739047
UNC119,0.001729106628242075,0.0003898575026525815,0.586797183113034,0.0016445291100890367
RPGRIP1,0.00038424591738712776,0.0,0.5319831984124109,7.739633697968483e-05
CLK1,0.0019212295869356388,0.0005056149079146241,0.6196469023615286,0.0009364659235271397
CTSC,0.00345821325648415,0.00010556794780635007,0.6626180177298192,0.003226035112836202
DARS2,0.0005763688760806917,1.1813863716744894e-06,0.4597395839854207,0.00012797694212541658
EIF3K,0.0005763688760806917,1.9197528539710456e-06,0.549989944585722,0.0004974002297630992
AIMP1,0.0013448607108549472,0.0003860918335928691,0.5406386168141705,0.001115985587659374
PKLR,0.004803073967339097,0.00034869357126454876,0.6249287449658267,0.001740327981152873
SIGLEC8,0.00019212295869356388,0.0,0.4631050509331195,0.00024233150247089934
CLC,0.0009606147934678194,0.00038498428386942433,0.5143563380065116,0.0003686776979041685
MRC2,0.00038424591738712776,0.0,0.552703319180975,0.0006371537042219338
EFHD2,0.00019212295869356388,0.0,0.46352050566379127,0.00024288225588560598
CXCL2,0.0023054755043227667,1.3862830705117836e-05,0.6361568195050341,0.0037807120697467703
ENPP5,0.00019212295869356388,0.0,0.49454747852874004,0.0005657969026095145
MAGI1,0.0026897214217098944,0.0002640952315554208,0.67850166115112,0.0034052489965250483
APBA1,0.001729106628242075,3.839505707942091e-06,0.6581294419298109,0.0023796098747432726
FRS3,0.001729106628242075,7.38366482296556e-08,0.6448447906524858,0.0036958942001497144
ASB11,0.00038424591738712776,0.0,0.4990554506339058,0.0006644099113831502
RAP1GDS1,0.0011527377521613833,7.383664822965559e-06,0.6544337305694193,0.0030985488633076055
PREX2,0.00038424591738712776,0.0,0.5316294642637959,0.0010476266410036857
NRTN,0.0019212295869356388,8.122031305262117e-07,0.6025308738580855,0.0030389275209613442
SFTPC,0.0009606147934678194,0.0,0.5998615941409852,0.002209788759953843
SPTBN2,0.001729106628242075,5.0965746440519784e-05,0.5892251584712742,0.002973574711857284
RAPGEF5,0.00019212295869356388,0.0,0.6431765695208937,0.0012071217289865753
SPTB,0.0019212295869356388,6.840965458477591e-05,0.5884098989591358,0.0025194850444767536
ACVR2A,0.0026897214217098944,3.8284302107076424e-05,0.6429183947882018,0.0035150055002241827
QKI,0.001536983669548511,2.953465929186224e-07,0.6054806233669725,0.0026739988748463936
IL3RA,0.0009606147934678194,0.0,0.6660687308555118,0.002885845700917067
DLG2,0.0007684918347742555,6.645298340669004e-07,0.5763520593983384,0.001650063333609799
NLGN1,0.00038424591738712776,7.088318230046933e-06,0.4895238730390879,0.0005538666402419572
ESRP1,0.002881844380403458,0.000336805870899574,0.6085641928449506,0.003166113124449027
ZC3HAV1,0.00345821325648415,0.00017267315493906877,0.6541766252633955,0.0041404836953031965
DLG3,0.001536983669548511,0.000260809500709201,0.6163495798093155,0.0018765568339055058
MPP1,0.00038424591738712776,1.255223019904145e-05,0.5105590688447017,0.0011520558436976646
FANCF,0.0005763688760806917,0.0,0.5371550168989687,0.0006999113591777426
DDX10,0.0007684918347742555,0.0003872732199645437,0.5168142390963982,0.00015704982491237976
RC3H2,0.0005763688760806917,9.598764269855228e-07,0.5725079134087593,0.0003454837347984054
BIRC6,0.0011527377521613833,3.839505707942091e-06,0.595781998824787,0.0009368008235824294
BTLA,0.0026897214217098944,5.685421913683481e-06,0.6046673126656434,0.002675883397955385
EXOSC5,0.0011527377521613833,0.00038895300371176835,0.5324306381058153,0.0006839077082495785
CRYGC,0.00038424591738712776,0.0,0.5361592647660398,0.0006602259171147807
NPY1R,0.0005763688760806917,0.0,0.529396048678817,0.000590588663346855
IL12B,0.0011527377521613833,0.0,0.5746713409621268,0.001857730689848979
PENK,0.0023054755043227667,2.3387758326743398e-05,0.6036451704088953,0.0025880289256118034
TNFSF12,0.0009606147934678194,1.476732964593112e-07,0.5710279593512394,0.0009787449257334904
CCL16,0.0005763688760806917,0.0,0.5713327092677231,0.0006090245259721069
CCR9,0.0011527377521613833,1.679783747224665e-06,0.6092346245386263,0.002042787754996294
CCL18,0.0009606147934678194,0.0,0.6097728240416755,0.0021278002674377846
GDF11,0.0011527377521613833,7.38366482296556e-08,0.603710027600853,0.002416408441377923
PLXNC1,0.00019212295869356388,0.0,0.4838388799039081,0.0003207865705776512
CCL13,0.0007684918347742555,0.0,0.5326760175476468,0.001358529444328533
AOC3,0.004995196926032661,3.156516711817776e-05,0.6355241524728781,0.0060725338719938285
IL37,0.0009606147934678194,1.0853987289759372e-05,0.6309247275260899,0.0024475296014485515
IL34,0.001729106628242075,6.645298340669004e-07,0.6004162704602861,0.0031981873234993995
MMP20,0.0007684918347742555,0.0,0.5095679234075147,0.0010489209648737174
CLEC6A,0.0007684918347742555,1.476732964593112e-07,0.609857641366075,0.0017010662359125826
OSCAR,0.0007684918347742555,4.947055431386925e-06,0.548206419367011,0.0008388094686925644
PCOLCE,0.0011527377521613833,2.8796292809565687e-05,0.5573617695990538,0.0008960963844611557
THBS2,0.0026897214217098944,1.107549723444834e-06,0.6561331001071249,0.005253470518930243
MAP3K9,0.0005763688760806917,0.0,0.5688823848142218,0.0012164301982389002
SHANK1,0.0009606147934678194,8.491214546410394e-07,0.5408970450070087,0.0009164887501191988
GLRX3,0.0007684918347742555,0.00038380289749774977,0.5487434674870506,0.0005682412978506677
CEACAM8,0.0026897214217098944,2.2889360951193236e-06,0.6088514266755014,0.0038044455536256866
EMILIN1,0.0011527377521613833,1.0337130752151784e-06,0.5210673408391314,0.0009770438848112875
RGS14,0.0013448607108549472,1.5505696128227677e-06,0.6217090363593136,0.0016049810441716135
EPHA4,0.003650336215177714,2.034199658727012e-05,0.6143204981100145,0.003423740959083639
TIMD4,0.0011527377521613833,4.208688949090369e-06,0.49941308201079054,0.0005343034211029754
UQCRC1,0.0007684918347742555,1.2552230199041452e-06,0.5069579206095488,0.00023921092235585866
FXN,0.0021133525456292026,0.00020166634547724688,0.5487675167156522,0.0010954377224043684
RPL10,0.0009606147934678194,3.101139225645535e-06,0.5185536700662543,0.0005903908594830133
NNT,0.001729106628242075,3.522008120554573e-05,0.6082996910239259,0.0019888401261563817
MTCP1,0.00019212295869356388,0.0,0.44536319787601736,0.00016145457740626793
AFG3L2,0.0009606147934678194,1.823765211272493e-05,0.534856380728424,0.00047361741945049
CPOX,0.0005763688760806917,1.4028963163634565e-06,0.47604179266488145,0.00020595262939875032
ALDH4A1,0.0013448607108549472,5.6208148464825314e-05,0.5368927013318909,0.00032032164170705304
CCL19,0.0011527377521613833,3.0642209015307065e-06,0.6438080922330994,0.0021347770052135995
ANXA6,0.0007684918347742555,4.725545486697958e-06,0.5153182421568338,0.0015005415988352795
CDX1,0.00038424591738712776,0.0,0.49477395215531506,0.00031420964970201986
IL21R,0.0019212295869356388,6.571461692439346e-06,0.6000481060248168,0.002233055112518067
TAPBPL,0.00019212295869356388,0.0,0.5984562810191503,0.0006325529123928098
TSN,0.0007684918347742555,2.2427881899757893e-05,0.5153500252506843,0.000459129766973041
CD300LF,0.0007684918347742555,0.0,0.5339367659305077,0.0009316921925446871
MICA,0.00019212295869356388,0.0,0.47637357077512427,0.000305812667357463
TFF3,0.0011527377521613833,0.00038815925974329963,0.6209569916901301,0.0020909374597653557
HAVCR1,0.001729106628242075,1.8625294515930614e-05,0.566503359436068,0.002307160570947499
GUSB,0.002881844380403458,0.00018145971607839772,0.6406236749566662,0.004773637018474632
HFE,0.00019212295869356388,0.0,0.6074996780290655,0.0006744080677485774
PDIA4,0.0007684918347742555,9.949488348946094e-06,0.5196794805965945,0.00043523711089497695
YES1,0.001536983669548511,0.0,0.6605432430260855,0.0038910202720080817
EPHA1,0.002881844380403458,2.0305078263155294e-05,0.6650731876838649,0.005988862109388614
PITRM1,0.00038424591738712776,0.0,0.6495822992698101,0.0010325080248173052
NFASC,0.00019212295869356388,0.0,0.524837611826175,0.00047397498755790557
ANKS1B,0.00038424591738712776,0.0,0.5645896629764519,0.0007387824100893894
KIF1A,0.0011527377521613833,0.00030141965723551144,0.5625140914533424,0.0011993900519273672
QSOX1,0.0007684918347742555,0.0,0.5911717528663851,0.001680837656297402
ABCA1,0.0013448607108549472,0.0,0.6363354513945491,0.0030336054554223153
RIN3,0.0007684918347742555,0.00022263595357446903,0.5170070679694284,0.0010405401874358329
FAM20A,0.0011527377521613833,7.595945186625822e-05,0.5295935360537168,0.0017207247439275793
AP4B1,0.0005763688760806917,0.0,0.5511562057294658,0.0005881998763659621
FAM20C,0.0011527377521613833,2.9534659291862233e-06,0.6392180509075691,0.002732869417834146
SST,0.001536983669548511,2.1707974579518748e-05,0.6798176051341115,0.003955918648438491
BLMH,0.0011527377521613833,6.0306082441571224e-05,0.5725705235516976,0.0013655697513503997
OLFM1,0.00038424591738712776,0.0,0.5803160016975017,0.0006494921017898283
CYP2C8,0.0011527377521613833,1.476732964593112e-07,0.5332383910727235,0.0008686027882002771
HSD17B10,0.0019212295869356388,3.4813979640282605e-05,0.6413473331281299,0.0022310322849831456
FMNL2,0.00019212295869356388,0.0,0.48268581727637305,0.00038745574379733545
RGS3,0.0007684918347742555,0.0003099847084301516,0.5850373976991821,0.0008784196182209399
RGS17,0.0009606147934678194,9.894110862773848e-06,0.5607992749751132,0.000891640942476138
GET4,0.00019212295869356388,0.0,0.523200722783328,0.00047021328130744607
RGS18,0.001729106628242075,3.3503379134206236e-05,0.5611829681975411,0.0015644422128959024
NAA15,0.00038424591738712776,9.672600918084888e-06,0.4961165285692175,0.0004319017387912424
RTN4R,0.0007684918347742555,0.0,0.6150530842167831,0.0018823703212330835
KLK1,0.0009606147934678194,1.4656574673586638e-05,0.5169463736427585,0.0007203799805639522
NUCB1,0.00038424591738712776,0.0,0.5582797012273518,0.0008100142593488051
GULP1,0.00019212295869356388,0.0,0.6370419559495508,0.0008623711579178561
HDLBP,0.0009606147934678194,7.38366482296556e-07,0.5728946604681402,0.000773495672512586
TMEM30A,0.00019212295869356388,0.0,0.579155061607527,0.0006235028110136734
PLSCR1,0.00019212295869356388,0.0,0.4897675953224248,0.000400621715673944
XPNPEP1,0.00038424591738712776,2.0489669883729423e-05,0.5228767924368511,0.00047861819551093084
SNX27,0.0007684918347742555,5.611585265453824e-06,0.5636074716073768,0.0008766026944187126
SLC1A3,0.0007684918347742555,1.473041132181629e-05,0.5214883721658788,0.0011928959137117372
TLL1,0.00038424591738712776,0.0,0.5240760503594134,0.0004812502289567927
BCAP31,0.0009606147934678194,0.00038690403672339525,0.5640181762929659,0.000940335147418103
APBB3,0.00038424591738712776,3.324495086540243e-05,0.6486250592751949,0.0009256597027222421
CNTN5,0.00038424591738712776,0.0,0.6216499100067988,0.0008007502271477813
GAS6,0.0005763688760806917,0.0,0.5526473209491861,0.0008446009903720491
LDLRAP1,0.0009606147934678194,1.476732964593112e-07,0.5694323372005371,0.001120816123479433
CHI3L1,0.0024975984630163303,2.584282688037946e-06,0.5981774213519632,0.0049006303098484486
PEX3,0.00038424591738712776,0.0,0.5953789491596249,0.0007196707884013357
ADM,0.0021133525456292026,9.759358979754727e-05,0.5756404399807967,0.0026671900558083005
S100P,0.0005763688760806917,0.0,0.5853745724376942,0.0004722067288034843
SFTPB,0.0009606147934678194,7.605174767654525e-06,0.5525191442071926,0.00036262632501583126
MPIG6B,0.0005763688760806917,7.38366482296556e-07,0.5326736423353955,0.0006021847986923667
HMGB3,0.00019212295869356388,0.0,0.4951734491691211,0.00016217416680778268
NUDT16,0.0007684918347742555,6.7560533130134855e-06,0.55574260017927,0.0007340734773581901
OARD1,0.0011527377521613833,0.00038396902995626654,0.5595199881965889,0.0007414644963516263
IVNS1ABP,0.00038424591738712776,0.0,0.489227611355757,0.000513098989183509
PARP12,0.00038424591738712776,0.0,0.6239878741431206,0.0010368470811653232
H2BC1,0.0023054755043227667,1.3032168412534213e-05,0.642258086142329,0.0028218909810937168
ADPRHL2,0.0009606147934678194,2.953465929186224e-07,0.6164563412282764,0.0010244031682171526
MACROD1,0.0009606147934678194,0.00038328604096014217,0.6585546247252431,0.0020915532907550692
IL24,0.0007684918347742555,0.0,0.5788597479423425,0.00181074310553879
PARP16,0.0009606147934678194,6.645298340669004e-07,0.5494178764082157,0.0007411018164646514
PARP3,0.0023054755043227667,5.199945951573497e-05,0.6164428819111771,0.0022145695984768427
HOXB13,0.0011527377521613833,3.691832411482778e-06,0.52631093683759,0.0013862423702842197
PARP11,0.00019212295869356388,0.0,0.5044381042264449,0.00045934148172510104
LTBP1,0.0011527377521613833,1.2552230199041452e-06,0.5517991385961921,0.001101680165464132
GDF2,0.0021133525456292026,1.644711339315578e-05,0.6097767676002174,0.002603436376088467
MACROD2,0.00019212295869356388,0.0,0.48492795827852875,0.0002074295717304177
FST,0.001729106628242075,3.789665970387073e-05,0.5916021985362594,0.0032903038065108916
FBXO11,0.00038424591738712776,0.0,0.5656025905728093,0.0007525719998844199
IMPA1,0.0005763688760806917,0.0,0.5676089036215196,0.0009134372869858545
PRKAR2A,0.001536983669548511,1.9160610215595626e-05,0.5267279512623511,0.0006513062415692851
TICAM2,0.0007684918347742555,7.679011415884182e-06,0.5719055891795825,0.0012610403722759934
CTNNBIP1,0.0009606147934678194,5.414072231439496e-05,0.6765493202473036,0.0024413034620649724
ARHGEF4,0.00038424591738712776,0.0,0.529402230239143,0.0008960965810027764
CLASP2,0.001729106628242075,4.17177062497554e-06,0.6361974792454126,0.0019258382215208757
TNIK,0.0005763688760806917,1.1758486230572649e-05,0.6409897659091501,0.001322378771162308
THEM4,0.0005763688760806917,0.0003829168577189939,0.6769100226529756,0.001867696908750901
GSKIP,0.00019212295869356388,0.0,0.6525412214319842,0.001137970431423679
CRMP1,0.0005763688760806917,1.9197528539710456e-06,0.5558792609935813,0.00102192408042166
DPYSL5,0.00038424591738712776,0.0,0.5424486825281069,0.0006180684104994137
DPYSL3,0.00019212295869356388,0.0,0.5521146646193947,0.0006573656603858613
KIF7,0.0007684918347742555,0.0,0.6131583765264,0.0011368607443027782
GUK1,0.00038424591738712776,0.0,0.5947215256685583,0.0009070729779778824
FZD5,0.0011527377521613833,1.2552230199041452e-06,0.6095919948841843,0.0011558575269233814
CACNG2,0.0009606147934678194,2.2520177710044956e-06,0.5504610945562473,0.0012607453160873511
AFAP1L2,0.00038424591738712776,0.0,0.5283140571591044,0.0006959255690286477
FHL3,0.00019212295869356388,0.0,0.5154185911548302,0.0005499227668605799
CLIP1,0.001536983669548511,2.2889360951193236e-06,0.5888846644078735,0.0012737062854635062
DHX8,0.0023054755043227667,0.00018972326762610009,0.6219927580404467,0.00164564029151448
PTPA,0.00038424591738712776,0.0,0.6078675148104214,0.0013219575262030413
PIK3C2G,0.0007684918347742555,7.383664822965559e-07,0.5503739257296577,0.0006262689453375628
GLIPR2,0.00019212295869356388,0.0,0.597164924977982,0.0004283018967970925
ATG14,0.0011527377521613833,7.38366482296556e-07,0.6227665961567391,0.001284542862723204
TLR5,0.0011527377521613833,0.0,0.662745546673796,0.0026776557909813496
SULT1C2,0.00019212295869356388,0.0,0.4113521869350669,8.406142613862725e-05
BMP1,0.0013448607108549472,1.8459162057413902e-06,0.6341610721723361,0.0019247434616208425
OCRL,0.0024975984630163303,9.451090973395912e-06,0.6180861342527777,0.002418580661755334
CHRM2,0.0021133525456292026,0.00030507457132287964,0.5767352762003053,0.002453992620033791
CYTH2,0.0013448607108549472,3.5810774391382967e-06,0.596584995424683,0.001279262102323304
CYTH1,0.0007684918347742555,0.0,0.6293468551300238,0.0017320399664637858
SNX33,0.00038424591738712776,0.0,0.5294590456826139,0.00033865755752353815
INPP5E,0.0005763688760806917,2.2150994468896682e-07,0.550386647295131,0.0006693370491608109
EPHA8,0.0009606147934678194,1.1850782040859722e-05,0.48778966066782176,0.0008594100507767993
RFFL,0.00038424591738712776,8.786561139329017e-06,0.5039186237080052,0.0005929958372320175
BECN2,0.00019212295869356388,0.0,0.51570309107015,0.00030670370802011755
WIPF1,0.0009606147934678194,0.0,0.6475992180350352,0.0014386797848885639
SLA2,0.00038424591738712776,0.0,0.5158269754083603,0.00038009761772034734
CYTH3,0.00038424591738712776,0.0,0.5463185648892178,0.000587696700425116
PIP4K2C,0.00038424591738712776,0.0,0.5825821819746633,0.0004797157098724151
FERMT3,0.001536983669548511,1.7351612333969067e-06,0.580641177276819,0.0013970323700494968
MTR,0.001536983669548511,2.5695153583920142e-05,0.5259177093123364,0.00052310668225146
IZUMO1R,0.0007684918347742555,0.0003829168577189939,0.5460419169324311,0.0005145372729419189
TRPM2,0.0005763688760806917,5.168565376075892e-07,0.5219962640810959,0.00027641704955017055
MAGI3,0.0007684918347742555,1.107549723444834e-06,0.6578887084373107,0.001518312847210991
SLC6A4,0.0023054755043227667,0.00011033041161716288,0.6097378580406307,0.002941698663149203
GPR182,0.00019212295869356388,0.0,0.43701090342397403,0.0001148670777370445
MPDZ,0.0021133525456292026,3.472168382999554e-05,0.5362348134693968,0.0012070320062309988
NPR3,0.0005763688760806917,2.953465929186224e-07,0.5359477169558089,0.0003062935882944172
CYP11B1,0.0007684918347742555,0.0,0.5559209159783218,0.0004401619046192918
PTGIS,0.0009606147934678194,9.451090973395917e-06,0.4775519879300428,0.00043643644756956383
PLXND1,0.0005763688760806917,0.0,0.6233758165126104,0.0013668796659412057
CDYL2,0.0005763688760806917,7.235991526506246e-06,0.6247271100810698,0.0006900759723526519
RGS12,0.0007684918347742555,0.0,0.5593972252595977,0.0012719750905921163
PRKCG,0.001536983669548511,6.473628133535055e-05,0.6493918524112703,0.0024116171075769847
RIT1,0.00019212295869356388,0.0,0.573051755617578,0.0006063023499220387
CD1D,0.0013448607108549472,1.476732964593112e-07,0.6173079720917508,0.0028250329015806763
LIPF,0.00038424591738712776,0.0,0.5060442199443648,0.0004420797728731661
NFS1,0.0011527377521613833,8.934234435788326e-06,0.5767722327091037,0.000539651561580259
COX6A1,0.0007684918347742555,0.0,0.6219275995374481,0.0010733993833548288
TIMM10,0.0005763688760806917,1.1813863716744896e-06,0.5132530999498153,0.00036794054957551295
COA6,0.0005763688760806917,5.168565376075892e-07,0.5529837389585684,0.0004906941381072183
CXXC5,0.00019212295869356388,0.0,0.6323567376852897,0.0011295721500239892
NEO1,0.0007684918347742555,0.0,0.5612085136084712,0.0014041834349536968
PRLR,0.0026897214217098944,6.128441803061413e-06,0.6575044798752244,0.005949731104705644
KRT7,0.0005763688760806917,5.906931858372448e-07,0.6043263617011208,0.001231536233181604
DACH1,0.00038424591738712776,6.423788395980035e-06,0.5651150103089747,0.0008120706446726044
NCOA5,0.00019212295869356388,0.0,0.6050937860932466,0.0009829864511659145
PDLIM1,0.0011527377521613833,9.008071084017982e-06,0.6178983534707013,0.0013989123771136944
TNFRSF11B,0.00019212295869356388,0.0,0.5788967840194924,0.0008651430462015795
TAC3,0.0005763688760806917,0.0,0.579827346591683,0.0014108646927590528
CA12,0.0026897214217098944,0.0002460606302253274,0.5793938130438708,0.002322518144665309
KHDRBS3,0.0007684918347742555,1.5948716017605613e-05,0.5468955461182192,0.0007918540199988398
GNRH1,0.0009606147934678194,5.574666941338994e-06,0.6793691269483275,0.0030926241995878367
OSBPL8,0.00038424591738712776,0.0,0.5229886513138894,0.0007431430375834013
FHL1,0.0009606147934678194,2.5639776097747903e-05,0.5609518038701459,0.0011568430769549945
HECTD1,0.0005763688760806917,2.1449546310714952e-05,0.5482499388250848,0.0008664408989338245
BRF2,0.00038424591738712776,0.0,0.558883068856759,0.0007940897480224716
SULT1E1,0.0021133525456292026,7.403969901228717e-05,0.592992998558305,0.0015917628805654919
GIPC2,0.00038424591738712776,0.0,0.5040144239078916,0.0008316033308032324
SRA1,0.00038424591738712776,0.0,0.6048013905244813,0.0011978941958776827
IGFBP5,0.0013448607108549472,2.3996910674638064e-06,0.6452986351608557,0.0037924605911662025
PGC,0.0007684918347742555,9.078215899836155e-05,0.5158423033990542,0.000839909483662853
LRRFIP1,0.0009606147934678194,5.906931858372448e-07,0.5554664528535052,0.0012826088123965354
DHX36,0.0009606147934678194,1.2552230199041452e-06,0.5477239533919384,0.00041324528620912483
MARCHF8,0.00019212295869356388,0.0,0.41912056562567745,6.620216120510424e-05
TRIM41,0.00038424591738712776,5.906931858372448e-07,0.47544375088564034,0.00019189669327569325
ACADSB,0.00038424591738712776,0.0,0.5003016882233111,0.000385976052859685
NKX3-1,0.00038424591738712776,4.3563622455496774e-06,0.4646179779267629,0.00023874729206422858
PNMT,0.0013448607108549472,9.94948834894609e-06,0.5254531732348717,0.0007176249501042656
JMJD1C,0.0011527377521613833,4.430198893779336e-07,0.5947584908662076,0.0015704152606131842
CYP11B2,0.0013448607108549472,9.598764269855228e-07,0.6003538249800887,0.000924588625365461
RAB1B,0.0019212295869356388,0.0008187561330565935,0.527569083706884,0.0009081488019028916
RLN2,0.0009606147934678194,1.2552230199041452e-06,0.6233019365863799,0.0022976430759595293
NUP107,0.00345821325648415,0.0001309492956352942,0.6016918695764514,0.0016388291544084431
CPM,0.00019212295869356388,0.0,0.4531772939049278,0.00019329097147254156
PRTFDC1,0.00038424591738712776,0.0,0.5339582656168682,0.00021657312818993313
GM2A,0.0005763688760806917,0.0,0.5415546350494129,0.00021684346973728955
GMPR,0.0011527377521613833,0.0,0.5580052394036801,0.00035572353946825756
HCRTR2,0.00019212295869356388,0.0,0.4841508773006011,0.00025766488208444087
ARID3A,0.0007684918347742555,5.316238672535203e-06,0.5688974194479118,0.00046894417826359367
ARHGAP9,0.0007684918347742555,4.577872190238646e-06,0.5263238647977005,0.0006215856804824673
HCRTR1,0.00038424591738712776,1.3364433329567664e-05,0.4918375551385311,0.0002900883629393115
LRRC8A,0.00019212295869356388,0.0,0.47947759427976344,0.00025095216972552756
CCKAR,0.0009606147934678194,1.650249087932803e-05,0.5202358454072262,0.0009871105490489621
DAPP1,0.00019212295869356388,0.0,0.5304049599745287,0.00033873379288054754
UTS2,0.00038424591738712776,0.0,0.4890647174037659,0.00026802139072083797
UTS2R,0.00038424591738712776,0.0,0.4842009965458936,0.00026087795275450335
CD180,0.0005763688760806917,5.353156996650031e-07,0.5167261770056032,0.0005278635035708158
STAP1,0.0009606147934678194,5.168565376075892e-07,0.537042446967297,0.0006298761856700109
VPREB1,0.0005763688760806917,1.4028963163634565e-06,0.50655709958106,0.0008364444164526241
PGLYRP1,0.00038424591738712776,0.0,0.48461042697027035,0.00041782726468923744
BIN2,0.0009606147934678194,4.356362245549679e-06,0.5579283757369724,0.000990943996665755
CD52,0.0021133525456292026,8.54659203258264e-05,0.5749309547202391,0.0029081174013940044
SPINK5,0.0019212295869356388,0.00039543216959392064,0.5007864298023575,0.0001913196159415601
SIRPB1,0.00038424591738712776,0.0,0.5910474286831279,0.000843095838300683
NEDD9,0.0007684918347742555,4.725545486697958e-06,0.6103627570526137,0.0011485378207395057
ETV5,0.0009606147934678194,1.868067200210286e-05,0.5224674021577759,0.0010569161767768002
PTPN9,0.0007684918347742555,3.1934350359326044e-06,0.527002526538825,0.0005311328917463373
IFNGR2,0.00038424591738712776,0.0,0.6333421079317053,0.001576316405127003
MPZL1,0.00019212295869356388,0.0,0.6113087185325514,0.0007979684285445715
PTPN14,0.0011527377521613833,0.000383950570794209,0.646897495485619,0.0015150373590213143
SNX17,0.0007684918347742555,5.4897547958748925e-05,0.49666809506265747,0.0003923106713107104
TREML1,0.00019212295869356388,0.0,0.5478467373116781,0.0005386705115122684
APOBEC3C,0.0007684918347742555,1.9197528539710456e-06,0.5399056375822533,0.00018989445349122354
TNFSF13,0.00038424591738712776,0.0,0.577378810271994,0.0003799496871222474
NR1D2,0.0005763688760806917,0.0,0.5352779266826255,0.0007286811400196917
NRIP1,0.001536983669548511,1.107549723444834e-06,0.5968355785807665,0.001220563253016324
NLRP7,0.00038424591738712776,0.0,0.5253136713518768,0.00031753571167165875
TNFRSF13B,0.0009606147934678194,0.0,0.6396674097577788,0.002062929374797864
LTC4S,0.0011527377521613833,0.00021635368542092918,0.48497157839453636,0.0005198876437153679
CCL15,0.0011527377521613833,0.00010335284835946044,0.5241346194742531,0.0014224503271966686
EDIL3,0.00038424591738712776,6.645298340669004e-07,0.46475885014227325,0.00030896800842098045
REG3A,0.0009606147934678194,3.664143668396659e-05,0.5245138390749897,0.0016005369435461768
IL36G,0.0009606147934678194,1.476732964593112e-07,0.6270972563759892,0.002185931740642471
CLEC2D,0.0005763688760806917,2.150492379688719e-05,0.4797710992246023,0.00035272755529659
GATM,0.0021133525456292026,2.496909320966187e-05,0.5525098023005856,0.0006030779755759125
GLUD2,0.00038424591738712776,0.0,0.4950817078766429,0.00014579728817861525
ALAS2,0.0007684918347742555,0.0,0.5337303793138858,0.0001713367707388136
HSD17B8,0.0009606147934678194,2.8796292809565664e-06,0.542170898850994,0.00022746567575503867
HTR2C,0.0007684918347742555,7.2175323644488335e-06,0.45822572325361005,0.00018658324501944447
SULT2B1,0.00038424591738712776,0.0,0.5460524656973009,0.0002530956205721837
PLA2G1B,0.0007684918347742555,4.061015652631054e-06,0.49972886472715955,0.00025757897628009524
UGT2B17,0.00038424591738712776,0.0,0.5431498517186801,0.00021873387909914917
UGT2B11,0.0005763688760806917,0.0,0.5431226886509147,0.00022146625342028744
AP1AR,0.00038424591738712776,0.0,0.47497589153122477,0.00011688676458494673
PGA4,0.0007684918347742555,0.0,0.5018175086392732,0.0003453625758141943
AQP5,0.0005763688760806917,2.7688743086120853e-06,0.4851518726015296,0.00023146984269893826
CEL,0.0009606147934678194,0.0003831383676636829,0.5389735642525912,0.0014396573611283447
